[Actuators @ factory.py:85][DEBUG] 2017-10-27 15:49:28,258: Logging to: logs/2017_Oct_27/Actuators/15_49_28.log
[Actuators @ arduino.py:76][INFO] 2017-10-27 15:49:28,567: configuring for the first time. whoiam=naboris actuators
[Actuators @ arduino.py:79][INFO] 2017-10-27 15:49:28,591: Found suitable addresses: '['/dev/ttyUSB0']'
[Actuators @ arduino.py:284][DEBUG] 2017-10-27 15:49:28,595: /dev/ttyUSB0 is ready
[Actuators @ arduino.py:353][DEBUG] 2017-10-27 15:49:30,188: Checking 'whoareyou' protocol
[Actuators @ arduino.py:397][DEBUG] 2017-10-27 15:49:31,389: Writing 'whoareyou' again
[Actuators @ arduino.py:397][DEBUG] 2017-10-27 15:49:31,989: Writing 'whoareyou' again
[Actuators @ arduino.py:387][DEBUG] 2017-10-27 15:49:32,024: received packet: 'iamnaboris actuators'
[Actuators @ arduino.py:316][DEBUG] 2017-10-27 15:49:32,025: Found ID 'naboris actuators'
[Actuators @ arduino.py:353][DEBUG] 2017-10-27 15:49:32,026: Checking 'init?' protocol
[Actuators @ arduino.py:387][DEBUG] 2017-10-27 15:49:32,323: received packet: 'init:24\t20\t1\t4800\t5000\t9990\t100\t0\t10'
[Actuators @ arduino.py:338][DEBUG] 2017-10-27 15:49:32,324: sent initialization data: '24\t20\t1\t4800\t5000\t9990\t100\t0\t10'
[Actuators @ arduino.py:136][INFO] 2017-10-27 15:49:32,324: address '/dev/ttyUSB0' has ID 'naboris actuators'
[Actuators @ arduino.py:86][INFO] 2017-10-27 15:49:32,325: configuring done. Finding whoiam=naboris actuators
[Actuators @ arduino.py:157][INFO] 2017-10-27 15:49:32,338: Device has started!
[Actuators @ actuators.py:71][INFO] 2017-10-27 15:49:32,346: Number of leds: 24
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:49:32,361: Write queue not empty
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:49:32,384: Write queue not empty
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:49:32,471: Write queue not empty
[Actuators @ node.py:64][DEBUG] 2017-10-27 15:49:34,116: [log buffer start]
[DEBUG, 1509133772.3531399]: writing: o000015015015024
[DEBUG, 1509133772.35887]: writing: x
[DEBUG, 1509133772.3591244]: writing: b50505180
[DEBUG, 1509133772.4604087]: writing: c090090
[DEBUG, 1509133772.4832897]: Bno055Message(t: 1509133772.4957623, pt: 1509133772.4832897, at: 2.236, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.283185307179586), mag: (-10.75, 0.25, 15.0625), gyro: (-0.0011, -0.0022, 0.0011), accel: (-0.61, 0.98, -0.01), linaccel: (-0.01, 0.01, 0.3), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133777.6606135]: Bno055Message(t: 1509133777.6627245, pt: 1509133777.6606135, at: 7.412, n: 152, euler: (-0.11126473981463851, -0.061086523819801536, 5.70940831558645), mag: (-16.1875, -0.875, 13.1875), gyro: (-0.0133, 0.1256, 1.0278), accel: (-0.25, 0.79, 9.91), linaccel: (0.33, -0.01, -0.01), quat: (0.04, 0.05, 0.28, 0.96))
[DEBUG, 1509133777.705521]: Bno055Message(t: 1509133777.7131698, pt: 1509133777.705521, at: 7.451, n: 153, euler: (-0.11235557059713497, -0.05890486225480862, 5.667956745851585), mag: (-16.1875, -0.875, 13.1875), gyro: (-0.0444, 0.1222, 1.13), accel: (-0.57, 1.46, 10.07), linaccel: (0.0, 0.36, 0.34), quat: (-0.0, -0.0, -0.0, 0.95))
[DEBUG, 1509133777.728632]: Bno055Message(t: 1509133777.744993, pt: 1509133777.728632, at: 7.483, n: 154, euler: (-0.11344640137963143, -0.05781403147231216, 5.635231822376691), mag: (-18.0625, -1.0625, 14.0), gyro: (-0.0311, 0.1011, 0.9122), accel: (-0.98, 1.81, 9.9), linaccel: (-0.4, 0.7, 0.18), quat: (0.04, 0.05, 0.32, 0.95))
[DEBUG, 1509133777.7643166]: Bno055Message(t: 1509133777.770251, pt: 1509133777.7643166, at: 7.518, n: 155, euler: (-0.11453723216212788, -0.05781403147231216, 5.610142714379273), mag: (-18.1875, 2.5, 10.6875), gyro: (-0.0211, 0.07, -0.0011), accel: (-0.98, -0.01, -0.01), linaccel: (-0.4, 0.75, 0.62), quat: (0.04, 0.05, 0.33, 0.94))
[DEBUG, 1509133777.800583]: Bno055Message(t: 1509133777.8053868, pt: 1509133777.800583, at: 7.549, n: 156, euler: (-0.11453723216212788, -0.05890486225480862, 5.603597729684294), mag: (-18.1875, 2.5, 10.6875), gyro: (0.0033, -0.0033, -0.09), accel: (-0.46, 0.94, -0.01), linaccel: (-0.05, 0.1, 0.29), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133777.8347554]: Bno055Message(t: 1509133777.839894, pt: 1509133777.8347554, at: 7.582, n: 157, euler: (-0.11453723216212788, -0.05890486225480862, 5.603597729684294), mag: (-18.25, 4.0625, 6.25), gyro: (-0.0078, 0.0011, 0.0178), accel: (-0.65, 1.08, 9.91), linaccel: (-0.07, -0.03, 0.19), quat: (0.04, 0.05, 0.33, 0.94))
[DEBUG, 1509133777.8677738]: Bno055Message(t: 1509133777.8712785, pt: 1509133777.8677738, at: 7.618, n: 158, euler: (-0.001090830782496456, -0.001090830782496456, 5.603597729684294), mag: (-19.5625, 3.0, 5.5625), gyro: (0.0, -0.0067, 0.0044), accel: (-0.57, 1.04, -0.01), linaccel: (-0.03, -0.23, 0.1), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133777.9009387]: Bno055Message(t: 1509133777.9077213, pt: 1509133777.9009387, at: 7.651, n: 159, euler: (-0.11453723216212788, -0.05890486225480862, 5.603597729684294), mag: (-19.5625, 3.0, 5.5625), gyro: (0.0033, 0.0, 0.0022), accel: (-0.59, 1.12, 10.07), linaccel: (-0.06, -0.03, 0.31), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133777.9345498]: Bno055Message(t: 1509133777.9384587, pt: 1509133777.9345498, at: 7.684, n: 160, euler: (-0.11453723216212788, -0.05890486225480862, 5.603597729684294), mag: (-20.0, 3.6875, 6.0625), gyro: (0.0022, -0.0011, -0.0033), accel: (-0.65, 1.09, 9.99), linaccel: (-0.07, -0.02, 0.27), quat: (0.04, 0.05, 0.33, 0.94))
[DEBUG, 1509133777.9703584]: Bno055Message(t: 1509133777.9803398, pt: 1509133777.9703584, at: 7.718, n: 161, euler: (-0.001090830782496456, -0.001090830782496456, 5.603597729684294), mag: (-20.0, 3.375, 6.0625), gyro: (-0.0067, 0.0011, 0.0), accel: (-0.62, 1.02, -0.01), linaccel: (-0.07, -0.06, 0.18), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.0038955]: Bno055Message(t: 1509133778.0218709, pt: 1509133778.0038955, at: 7.751, n: 162, euler: (-0.11453723216212788, -0.05890486225480862, 5.603597729684294), mag: (-20.0, 3.375, 6.0625), gyro: (0.0, 0.0011, 0.0), accel: (-0.64, 1.0, 10.03), linaccel: (-0.06, -0.11, 0.3), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.0370274]: Bno055Message(t: 1509133778.0472991, pt: 1509133778.0370274, at: 7.785, n: 163, euler: (-0.11453723216212788, -0.05890486225480862, 5.603597729684294), mag: (-19.1875, 3.6875, 5.5625), gyro: (0.0011, -0.0022, -0.0011), accel: (-0.61, 1.04, -0.01), linaccel: (-0.03, -0.07, 0.25), quat: (0.04, 0.05, 0.33, 0.94))
[DEBUG, 1509133778.0697968]: Bno055Message(t: 1509133778.0806625, pt: 1509133778.0697968, at: 7.819, n: 164, euler: (-0.001090830782496456, -0.001090830782496456, 5.603597729684294), mag: (-20.0, 3.375, 5.5625), gyro: (0.0011, 0.0011, 0.0), accel: (-0.61, 1.11, -0.01), linaccel: (-0.05, 0.01, 0.2), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.1030278]: Bno055Message(t: 1509133778.1179438, pt: 1509133778.1030278, at: 7.854, n: 165, euler: (-0.11453723216212788, -0.05890486225480862, 5.603597729684294), mag: (-20.0, 3.375, 5.5625), gyro: (-0.0022, 0.0033, -0.0011), accel: (-0.61, 1.05, 10.02), linaccel: (-0.03, -0.06, 0.3), quat: (0.04, 0.05, 0.33, 0.94))
[DEBUG, 1509133778.1359096]: Bno055Message(t: 1509133778.142102, pt: 1509133778.1359096, at: 7.888, n: 166, euler: (-0.001090830782496456, -0.001090830782496456, 5.603597729684294), mag: (-19.5625, 2.5625, 5.5625), gyro: (-0.0044, 0.0033, 0.0), accel: (-0.62, 1.02, -0.01), linaccel: (-0.04, -0.09, 0.23), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.168499]: Bno055Message(t: 1509133778.1792898, pt: 1509133778.168499, at: 7.921, n: 167, euler: (-0.11453723216212788, -0.05890486225480862, 5.603597729684294), mag: (-20.0, 2.1875, 4.75), gyro: (0.0033, 0.0, -0.0011), accel: (-0.64, 1.05, 10.03), linaccel: (-0.08, -0.06, 0.16), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.201199]: Bno055Message(t: 1509133778.2044628, pt: 1509133778.201199, at: 7.955, n: 168, euler: (-0.11453723216212788, -0.05890486225480862, 5.603597729684294), mag: (-20.0, 2.1875, 4.75), gyro: (0.0, -0.0011, 0.0), accel: (-0.64, 1.11, 10.05), linaccel: (-0.06, 0.0, 0.33), quat: (0.04, 0.05, 0.33, 0.94))
[DEBUG, 1509133778.2477896]: writing: p1000075000
[DEBUG, 1509133778.251411]: Bno055Message(t: 1509133778.270366, pt: 1509133778.251411, at: 7.989, n: 169, euler: (-0.001090830782496456, -0.001090830782496456, 5.603597729684294), mag: (-18.75, 2.1875, 4.75), gyro: (-0.0011, -0.0011, 0.0), accel: (-0.6, 1.08, -0.01), linaccel: (-0.04, -0.04, 0.29), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.2764926]: Bno055Message(t: 1509133778.2842093, pt: 1509133778.2764926, at: 8.023, n: 170, euler: (-0.11453723216212788, -0.05890486225480862, 5.603597729684294), mag: (-20.0, 3.6875, 6.5), gyro: (-0.0022, 0.0011, -0.0011), accel: (-0.58, 1.04, 9.88), linaccel: (0.0, -0.07, 0.15), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.3094532]: Bno055Message(t: 1509133778.3123543, pt: 1509133778.3094532, at: 8.055, n: 171, euler: (-0.11453723216212788, -0.05890486225480862, 5.603597729684294), mag: (-20.0, 3.6875, 6.5), gyro: (0.0, 0.0, 0.0), accel: (-0.63, 1.04, 10.06), linaccel: (-0.05, -0.07, 0.34), quat: (0.04, 0.05, 0.33, 0.94))
[DEBUG, 1509133778.3428183]: Bno055Message(t: 1509133778.3470504, pt: 1509133778.3428183, at: 8.09, n: 172, euler: (-0.001090830782496456, -0.001090830782496456, 5.603597729684294), mag: (-20.0, 3.375, 4.375), gyro: (0.0011, 0.0022, 0.0), accel: (-0.63, 1.07, -0.01), linaccel: (-0.08, -0.04, 0.32), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.379341]: Bno055Message(t: 1509133778.3953922, pt: 1509133778.379341, at: 8.129, n: 173, euler: (-0.001090830782496456, -0.001090830782496456, 5.603597729684294), mag: (-19.5625, 3.0, 5.5625), gyro: (-0.0011, -0.0022, 0.0011), accel: (-0.63, 1.07, -0.01), linaccel: (-0.05, -0.04, 0.23), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.424054]: Bno055Message(t: 1509133778.4263015, pt: 1509133778.424054, at: 8.168, n: 174, euler: (-0.001090830782496456, -0.001090830782496456, 5.603597729684294), mag: (-19.1875, 3.0, 5.1875), gyro: (0.0033, -0.0033, 0.0111), accel: (-0.38, 0.85, -0.01), linaccel: (0.19, -0.01, -0.01), quat: (0.04, 0.05, 0.33, 0.94))
[DEBUG, 1509133778.45731]: Bno055Message(t: 1509133778.468411, pt: 1509133778.45731, at: 8.207, n: 175, euler: (-0.11453723216212788, -0.055632369907319255, 5.602506898901797), mag: (-19.1875, 3.0, 5.1875), gyro: (0.0622, -0.2033, 0.0344), accel: (1.55, 0.96, 9.84), linaccel: (2.08, -0.16, 0.12), quat: (0.04, 0.05, 0.33, 0.94))
[DEBUG, 1509133778.49285]: Bno055Message(t: 1509133778.4965794, pt: 1509133778.49285, at: 8.244, n: 176, euler: (-0.11453723216212788, -0.05345070834232634, 5.603597729684294), mag: (-20.0, 3.0, -0.0625), gyro: (-0.0633, 0.0844, -0.0011), accel: (-0.35, 1.23, 10.23), linaccel: (0.18, 0.11, 0.5), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.5266166]: Bno055Message(t: 1509133778.533122, pt: 1509133778.5266166, at: 8.282, n: 177, euler: (-0.001090830782496456, -0.001090830782496456, 5.604688560466791), mag: (-22.5, -0.875, 17.1875), gyro: (-0.1922, -0.0278, -0.1122), accel: (-0.83, -0.01, -0.01), linaccel: (-0.02, -0.15, 0.46), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.570317]: Bno055Message(t: 1509133778.581403, pt: 1509133778.570317, at: 8.321, n: 178, euler: (-0.10581058590215622, -0.055632369907319255, 5.604688560466791), mag: (-21.375, 0.0, 12.875), gyro: (-0.0467, 0.04, 0.0211), accel: (-0.27, 0.06, -0.01), linaccel: (0.72, -0.92, -0.12), quat: (0.04, 0.04, 0.33, 0.94))
[DEBUG, 1509133778.6033182]: Bno055Message(t: 1509133778.6063588, pt: 1509133778.6033182, at: 8.358, n: 179, euler: (-0.1090830782496456, -0.055632369907319255, 5.602506898901797), mag: (-21.375, 0.0, 12.875), gyro: (0.0511, -0.11, 0.07), accel: (-0.89, 0.82, 9.45), linaccel: (-0.34, -0.25, -0.27), quat: (0.04, 0.05, 0.33, 0.94))
[DEBUG, 1509133778.6475873]: Bno055Message(t: 1509133778.6568923, pt: 1509133778.6475873, at: 8.395, n: 180, euler: (-0.11126473981463851, -0.05126904677733343, 5.601416068119302), mag: (-5.25, -0.0625, -0.0625), gyro: (0.0822, -0.1533, 0.0267), accel: (-0.84, -0.22, 9.22), linaccel: (-0.34, -1.33, -0.5), quat: (0.04, 0.04, 0.33, 0.94))
[DEBUG, 1509133778.6805003]: Bno055Message(t: 1509133778.692874, pt: 1509133778.6805003, at: 8.434, n: 181, euler: (-0.11562806294462433, -0.050178215994836975, 5.598143575771812), mag: (-21.875, 0.375, -0.0625), gyro: (0.0544, -0.0011, -0.0011), accel: (-0.82, 0.8, 9.19), linaccel: (0.23, 1.51, 0.87), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.7171545]: Bno055Message(t: 1509133778.719616, pt: 1509133778.7171545, at: 8.472, n: 182, euler: (-0.11453723216212788, -0.05126904677733343, 5.5992344065543085), mag: (-20.375, -2.75, 13.0), gyro: (-0.07, 0.0767, -0.0011), accel: (0.19, -0.01, -0.01), linaccel: (-0.08, -0.11, 0.0), quat: (0.05, 0.04, 0.33, 0.94))
[DEBUG, 1509133778.7488806]: writing: p1000079000
[DEBUG, 1509133778.7613945]: Bno055Message(t: 1509133778.7756534, pt: 1509133778.7613945, at: 8.51, n: 183, euler: (-0.11126473981463851, -0.05345070834232634, 5.601416068119302), mag: (-20.375, -2.75, 13.0), gyro: (-0.1256, -0.0644, 0.0167), accel: (-1.1, 0.84, 9.47), linaccel: (-0.58, -0.23, -0.25), quat: (0.04, 0.04, 0.33, 0.94))
[DEBUG, 1509133778.7962203]: Bno055Message(t: 1509133778.8155022, pt: 1509133778.7962203, at: 8.547, n: 184, euler: (-0.10799224746714914, -0.05126904677733343, 5.601416068119302), mag: (-4.0625, -0.0625, -0.0625), gyro: (0.0089, -0.0011, -0.0011), accel: (-0.36, 0.69, 9.36), linaccel: (0.13, -0.37, -0.36), quat: (0.04, 0.04, 0.33, 0.94))
[DEBUG, 1509133778.8445513]: writing: p1000083000
[DEBUG, 1509133778.841972]: Bno055Message(t: 1509133778.8575861, pt: 1509133778.841972, at: 8.585, n: 185, euler: (-0.11235557059713497, -0.050178215994836975, 5.598143575771812), mag: (-19.25, -1.0625, 11.25), gyro: (-0.0367, -0.0189, 0.05), accel: (-0.82, 1.55, 10.39), linaccel: (-0.33, 0.45, 0.66), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.8736787]: writing: h
[DEBUG, 1509133778.873942]: Bno055Message(t: 1509133778.8874376, pt: 1509133778.873942, at: 8.626, n: 186, euler: (-0.11235557059713497, -0.04690572364734761, 5.598143575771812), mag: (-19.5625, -1.5, 12.875), gyro: (0.0167, -0.0011, -0.0011), accel: (0.49, 1.45, 9.88), linaccel: (0.96, 0.35, 0.15), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.9232683]: Bno055Message(t: 1509133778.9287984, pt: 1509133778.9232683, at: 8.666, n: 187, euler: (-0.11344640137963143, -0.050178215994836975, 5.5959619142068195), mag: (-19.875, -1.0, 12.875), gyro: (-0.0556, 0.1478, 0.0167), accel: (-0.11, 1.68, 9.36), linaccel: (0.39, 0.58, -0.01), quat: (0.05, 0.04, 0.34, 0.94))
[DEBUG, 1509133778.956226]: Bno055Message(t: 1509133778.9651017, pt: 1509133778.956226, at: 8.705, n: 188, euler: (-0.11017390903214205, -0.05345070834232634, 5.598143575771812), mag: (-19.875, -1.0, 12.875), gyro: (-0.0356, 0.0622, -0.0211), accel: (-0.55, 0.53, 9.61), linaccel: (0.15, -0.21, -0.38), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133778.9891741]: Bno055Message(t: 1509133779.0020251, pt: 1509133778.9891741, at: 8.741, n: 189, euler: (-0.001090830782496456, -0.001090830782496456, 5.597052744989315), mag: (-20.25, -0.5625, 15.0), gyro: (0.0244, -0.1433, 0.08), accel: (-0.38, 0.89, -0.01), linaccel: (0.12, -0.18, -0.34), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.0238166]: Bno055Message(t: 1509133779.0440974, pt: 1509133779.0238166, at: 8.777, n: 190, euler: (-0.11235557059713497, -0.050178215994836975, 5.5959619142068195), mag: (-4.25, -0.0625, -0.0625), gyro: (0.09, 0.0222, 0.0067), accel: (-1.14, 0.48, 9.15), linaccel: (-0.64, -0.62, -0.57), quat: (0.04, 0.04, 0.34, 0.94))
[DEBUG, 1509133779.056788]: Bno055Message(t: 1509133779.069309, pt: 1509133779.056788, at: 8.812, n: 191, euler: (-0.11344640137963143, -0.050178215994836975, 5.5959619142068195), mag: (-19.1875, 0.5, 8.375), gyro: (0.0144, -0.0422, -0.02), accel: (-1.33, 0.67, 10.41), linaccel: (-0.84, -0.01, -0.01), quat: (0.04, 0.04, 0.34, 0.94))
[DEBUG, 1509133779.1012285]: Bno055Message(t: 1509133779.107469, pt: 1509133779.1012285, at: 8.844, n: 192, euler: (-0.001090830782496456, -0.001090830782496456, 5.5905077602943365), mag: (-19.1875, 0.5, 8.375), gyro: (-0.0144, 0.1489, 0.39), accel: (-2.9, 1.5, 10.4), linaccel: (-2.93, 0.4, -1.08), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.1241496]: Bno055Message(t: 1509133779.1410296, pt: 1509133779.1241496, at: 8.879, n: 193, euler: (-0.11453723216212788, -0.05345070834232634, 5.581781114034365), mag: (-4.375, -0.0625, -0.0625), gyro: (0.0233, -0.0011, -0.0011), accel: (-1.41, 1.44, 10.22), linaccel: (-0.89, -0.01, -0.01), quat: (0.04, 0.05, 0.34, 0.94))
[DEBUG, 1509133779.1572647]: Bno055Message(t: 1509133779.174324, pt: 1509133779.1572647, at: 8.911, n: 194, euler: (-0.11344640137963143, -0.050178215994836975, 5.581781114034365), mag: (-20.375, 1.25, 5.5625), gyro: (-0.0589, -0.0767, 0.06), accel: (-0.27, 0.78, 10.12), linaccel: (0.21, -0.32, 0.39), quat: (0.04, 0.04, 0.34, 0.94))
[DEBUG, 1509133779.1904657]: Bno055Message(t: 1509133779.2067652, pt: 1509133779.1904657, at: 8.943, n: 195, euler: (-0.001090830782496456, -0.001090830782496456, 5.581781114034365), mag: (-19.5625, 2.75, 6.875), gyro: (-0.0067, 0.0, -0.0011), accel: (-0.01, 0.95, -0.01), linaccel: (0.42, -0.16, 0.28), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.2240877]: Bno055Message(t: 1509133779.2273555, pt: 1509133779.2240877, at: 8.976, n: 196, euler: (-0.11344640137963143, -0.04799655442984406, 5.582871944816862), mag: (-19.0, 2.75, 6.5), gyro: (0.0056, -0.0011, -0.0011), accel: (-0.29, 1.18, 9.9), linaccel: (0.18, 0.07, 0.17), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.2591317]: Bno055Message(t: 1509133779.2717957, pt: 1509133779.2591317, at: 9.01, n: 197, euler: (-0.11344640137963143, -0.04908738521234052, 5.582871944816862), mag: (-19.0, 2.75, 6.5), gyro: (0.0089, 0.0056, -0.0078), accel: (-0.64, 1.25, -0.01), linaccel: (-0.15, 0.14, 0.36), quat: (0.04, 0.04, 0.34, 0.94))
[log buffer end]
[Actuators @ node.py:66][DEBUG] 2017-10-27 15:49:39,275: logging message buffer (len=16692)
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:49:40,079: Write queue not empty
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:49:40,733: Write queue not empty
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:49:40,747: Write queue not empty
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:49:40,774: Write queue not empty
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:49:40,876: Write queue not empty
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:49:40,970: Write queue not empty
[Actuators @ node.py:64][DEBUG] 2017-10-27 15:49:40,995: [log buffer start]
[DEBUG, 1509133779.2925587]: Bno055Message(t: 1509133779.3005545, pt: 1509133779.2925587, at: 9.043, n: 198, euler: (-0.001090830782496456, -0.001090830782496456, 5.582871944816862), mag: (-19.0, 2.0, 4.875), gyro: (-0.0022, 0.0033, 0.0033), accel: (-0.73, -0.01, -0.01), linaccel: (-0.19, -0.04, 0.3), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.3251743]: Bno055Message(t: 1509133779.3313, pt: 1509133779.3251743, at: 9.077, n: 199, euler: (-0.11344640137963143, -0.04908738521234052, 5.582871944816862), mag: (-19.375, 3.0625, 5.6875), gyro: (-0.0044, -0.0078, 0.0033), accel: (-0.53, 0.9, 9.87), linaccel: (-0.05, -0.2, 0.14), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.3581488]: Bno055Message(t: 1509133779.368401, pt: 1509133779.3581488, at: 9.111, n: 200, euler: (-0.11235557059713497, -0.04908738521234052, 5.582871944816862), mag: (-19.375, 3.0625, 5.6875), gyro: (0.0022, -0.0044, -0.0033), accel: (-0.4, 1.07, -0.01), linaccel: (0.07, -0.01, -0.01), quat: (0.04, 0.04, 0.34, 0.94))
[DEBUG, 1509133779.392027]: Bno055Message(t: 1509133779.3967035, pt: 1509133779.392027, at: 9.145, n: 201, euler: (-0.001090830782496456, -0.001090830782496456, 5.582871944816862), mag: (-19.0, 2.375, 7.0), gyro: (0.0011, 0.0067, -0.0011), accel: (-0.5, 1.16, -0.01), linaccel: (-0.04, 0.11, 0.31), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.4255774]: Bno055Message(t: 1509133779.4330738, pt: 1509133779.4255774, at: 9.178, n: 202, euler: (-0.11235557059713497, -0.04908738521234052, 5.582871944816862), mag: (-20.0625, 3.0625, 6.1875), gyro: (-0.0011, -0.0011, 0.0011), accel: (-0.54, 1.08, 9.91), linaccel: (-0.05, -0.01, 0.18), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.458665]: Bno055Message(t: 1509133779.4691312, pt: 1509133779.458665, at: 9.211, n: 203, euler: (-0.11235557059713497, -0.04908738521234052, 5.582871944816862), mag: (-4.0625, -0.0625, -0.0625), gyro: (-0.0022, 0.0022, -0.0011), accel: (-0.56, 1.0, 10.02), linaccel: (-0.07, -0.1, 0.29), quat: (0.04, 0.04, 0.34, 0.94))
[DEBUG, 1509133779.4913821]: Bno055Message(t: 1509133779.501329, pt: 1509133779.4913821, at: 9.244, n: 204, euler: (-0.001090830782496456, -0.001090830782496456, 5.582871944816862), mag: (-19.375, 2.375, 5.6875), gyro: (0.0, 0.0022, -0.0011), accel: (-0.56, 0.99, -0.01), linaccel: (-0.04, -0.1, 0.28), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.5242045]: Bno055Message(t: 1509133779.5329225, pt: 1509133779.5242045, at: 9.277, n: 205, euler: (-0.11235557059713497, -0.04908738521234052, 5.582871944816862), mag: (-19.0, 2.75, 6.1875), gyro: (0.0011, 0.0, -0.0011), accel: (-0.52, 1.12, 9.9), linaccel: (-0.03, 0.02, 0.17), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.5674105]: Bno055Message(t: 1509133779.5751157, pt: 1509133779.5674105, at: 9.311, n: 206, euler: (-0.11235557059713497, -0.04908738521234052, 5.582871944816862), mag: (-19.0, 2.75, 6.1875), gyro: (0.0, 0.0, -0.0011), accel: (-0.53, 1.15, 10.01), linaccel: (-0.04, 0.05, 0.28), quat: (0.04, 0.04, 0.34, 0.94))
[DEBUG, 1509133779.5893924]: Bno055Message(t: 1509133779.5997944, pt: 1509133779.5893924, at: 9.345, n: 207, euler: (-0.001090830782496456, -0.001090830782496456, 5.582871944816862), mag: (-20.0625, 2.75, 5.6875), gyro: (-0.0011, -0.0011, -0.0011), accel: (-0.46, 1.01, -0.01), linaccel: (0.0, -0.08, 0.29), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.6327078]: Bno055Message(t: 1509133779.6411674, pt: 1509133779.6327078, at: 9.377, n: 208, euler: (-0.11235557059713497, -0.04908738521234052, 5.582871944816862), mag: (-19.6875, 2.375, 5.25), gyro: (0.0022, 0.0067, -0.0011), accel: (-0.56, 0.99, 9.92), linaccel: (-0.08, -0.1, 0.18), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.6649315]: Bno055Message(t: 1509133779.6797326, pt: 1509133779.6649315, at: 9.411, n: 209, euler: (-0.11235557059713497, -0.04908738521234052, 5.582871944816862), mag: (-19.6875, 2.375, 5.25), gyro: (0.0011, 0.0011, -0.0033), accel: (-0.61, 1.1, 10.07), linaccel: (-0.12, 0.0, 0.33), quat: (0.04, 0.04, 0.34, 0.94))
[DEBUG, 1509133779.6979856]: Bno055Message(t: 1509133779.7092185, pt: 1509133779.6979856, at: 9.445, n: 210, euler: (-0.001090830782496456, -0.001090830782496456, 5.582871944816862), mag: (-19.6875, 2.75, 5.6875), gyro: (0.0011, -0.0033, 0.0), accel: (-0.57, 1.13, -0.01), linaccel: (-0.08, 0.03, 0.19), quat: (-0.0, -0.0, -0.0, 0.94))
[DEBUG, 1509133779.7307115]: Bno055Message(t: 1509133779.7522206, pt: 1509133779.7307115, at: 9.479, n: 211, euler: (-0.11235557059713497, -0.04908738521234052, 5.582871944816862), mag: (-19.0, 2.375, 6.1875), gyro: (-0.0033, -0.0067, 0.0011), accel: (-0.43, 1.08, 9.89), linaccel: (0.05, -0.01, 0.16), quat: (-0.0, -0.0, -0.0, 0.94))
