[Actuators @ factory.py:85][DEBUG] 2017-10-27 15:47:23,501: Logging to: logs/2017_Oct_27/Actuators/15_47_23.log
[Actuators @ arduino.py:76][INFO] 2017-10-27 15:47:23,810: configuring for the first time. whoiam=naboris actuators
[Actuators @ arduino.py:79][INFO] 2017-10-27 15:47:23,834: Found suitable addresses: '['/dev/ttyUSB0']'
[Actuators @ arduino.py:284][DEBUG] 2017-10-27 15:47:23,838: /dev/ttyUSB0 is ready
[Actuators @ arduino.py:353][DEBUG] 2017-10-27 15:47:25,430: Checking 'whoareyou' protocol
[Actuators @ arduino.py:397][DEBUG] 2017-10-27 15:47:26,632: Writing 'whoareyou' again
[Actuators @ arduino.py:397][DEBUG] 2017-10-27 15:47:27,232: Writing 'whoareyou' again
[Actuators @ arduino.py:387][DEBUG] 2017-10-27 15:47:27,270: received packet: 'iamnaboris actuators'
[Actuators @ arduino.py:316][DEBUG] 2017-10-27 15:47:27,270: Found ID 'naboris actuators'
[Actuators @ arduino.py:353][DEBUG] 2017-10-27 15:47:27,271: Checking 'init?' protocol
[Actuators @ arduino.py:387][DEBUG] 2017-10-27 15:47:27,569: received packet: 'init:24\t20\t1\t4800\t5000\t9990\t100\t0\t10'
[Actuators @ arduino.py:338][DEBUG] 2017-10-27 15:47:27,570: sent initialization data: '24\t20\t1\t4800\t5000\t9990\t100\t0\t10'
[Actuators @ arduino.py:136][INFO] 2017-10-27 15:47:27,571: address '/dev/ttyUSB0' has ID 'naboris actuators'
[Actuators @ arduino.py:86][INFO] 2017-10-27 15:47:27,572: configuring done. Finding whoiam=naboris actuators
[Actuators @ arduino.py:157][INFO] 2017-10-27 15:47:27,587: Device has started!
[Actuators @ actuators.py:71][INFO] 2017-10-27 15:47:27,596: Number of leds: 24
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:47:27,621: Write queue not empty
[Actuators @ arduino.py:196][DEBUG] 2017-10-27 15:47:27,720: Write queue not empty
[Actuators @ node.py:64][DEBUG] 2017-10-27 15:47:29,419: [log buffer start]
[DEBUG, 1509133647.6081243]: writing: o000015015015024
[DEBUG, 1509133647.6115181]: writing: x
[DEBUG, 1509133647.6119204]: writing: b50505180
[DEBUG, 1509133647.7137258]: writing: c090090
[DEBUG, 1509133647.7319527]: Bno055Message(t: 1509133647.7408407, pt: 1509133647.7319527, at: 2.242, n: 0, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -0.375, 12.5625), gyro: (0.0, 0.0022, 0.0011), accel: (-0.63, 0.95, -0.01), linaccel: (-0.02, 0.02, 0.28), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133649.6533794]: Bno055Message(t: 1509133649.6701488, pt: 1509133649.6533794, at: 4.16, n: 56, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.875, -0.375, 13.75), gyro: (-0.0022, 0.0011, -0.0011), accel: (-0.61, 0.97, -0.01), linaccel: (0.0, 0.03, 0.15), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133649.6864693]: Bno055Message(t: 1509133649.7000582, pt: 1509133649.6864693, at: 4.194, n: 57, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.5625, -0.75, 13.375), gyro: (0.0, 0.0011, -0.0011), accel: (-0.62, 0.97, -0.01), linaccel: (0.0, 0.01, 0.3), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133649.715602]: Bno055Message(t: 1509133649.7335823, pt: 1509133649.715602, at: 4.227, n: 58, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -0.75, 13.375), gyro: (0.0, 0.0022, -0.0011), accel: (-0.64, 0.96, 10.02), linaccel: (-0.03, 0.02, 0.28), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133649.7613847]: Bno055Message(t: 1509133649.7643476, pt: 1509133649.7613847, at: 4.26, n: 59, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.875, -0.75, 15.375), gyro: (-0.0011, 0.0022, 0.0011), accel: (-0.63, 0.96, -0.01), linaccel: (-0.02, 0.02, 0.18), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133649.7843378]: Bno055Message(t: 1509133649.7968023, pt: 1509133649.7843378, at: 4.295, n: 60, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.375, -1.0625, 14.25), gyro: (0.0011, 0.0, 0.0), accel: (-0.61, 0.97, 10.02), linaccel: (-0.02, 0.02, 0.29), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133649.8286436]: Bno055Message(t: 1509133649.8337927, pt: 1509133649.8286436, at: 4.33, n: 61, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.375, -1.0625, 14.25), gyro: (0.0, 0.0, 0.0), accel: (-0.61, 0.95, 10.02), linaccel: (0.0, 0.02, 0.28), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133649.8509781]: Bno055Message(t: 1509133649.8594778, pt: 1509133649.8509781, at: 4.364, n: 62, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.5625, -0.375, 14.25), gyro: (0.0011, -0.0011, -0.0011), accel: (-0.64, 0.96, -0.01), linaccel: (-0.02, 0.03, 0.24), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133649.8943782]: Bno055Message(t: 1509133649.8961518, pt: 1509133649.8943782, at: 4.398, n: 63, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.1875, -0.75, 15.0625), gyro: (-0.0022, -0.0011, -0.0022), accel: (-0.63, 0.97, 10.01), linaccel: (-0.02, 0.04, 0.26), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133649.9274724]: Bno055Message(t: 1509133649.9320414, pt: 1509133649.9274724, at: 4.432, n: 64, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.1875, -0.75, 15.0625), gyro: (0.0011, 0.0, 0.0011), accel: (-0.62, 0.95, 9.99), linaccel: (-0.01, 0.01, 0.25), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133649.96014]: Bno055Message(t: 1509133649.962116, pt: 1509133649.96014, at: 4.467, n: 65, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -0.75, 14.5625), gyro: (-0.0011, 0.0, -0.0011), accel: (-0.61, 0.98, 9.91), linaccel: (-0.01, 0.04, 0.25), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133649.9935937]: Bno055Message(t: 1509133650.0116475, pt: 1509133649.9935937, at: 4.501, n: 66, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.75, -1.5, 13.0), gyro: (0.0, 0.0022, -0.0011), accel: (-0.62, 0.94, 10.05), linaccel: (-0.01, 0.0, 0.3), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.0270605]: Bno055Message(t: 1509133650.0442111, pt: 1509133650.0270605, at: 4.536, n: 67, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.75, -1.5, 13.0), gyro: (-0.0011, -0.0022, -0.0011), accel: (-0.63, 0.96, -0.01), linaccel: (-0.02, 0.03, 0.26), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.0602996]: Bno055Message(t: 1509133650.0693233, pt: 1509133650.0602996, at: 4.569, n: 68, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.875, -0.375, 14.25), gyro: (0.0, 0.0, 0.0), accel: (-0.61, 0.95, 9.96), linaccel: (0.0, 0.01, 0.22), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.093507]: Bno055Message(t: 1509133650.104983, pt: 1509133650.093507, at: 4.604, n: 69, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.875, 0.0, 14.25), gyro: (-0.0011, -0.0011, -0.0022), accel: (-0.63, 0.94, -0.01), linaccel: (-0.02, 0.01, 0.26), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.126176]: Bno055Message(t: 1509133650.1357613, pt: 1509133650.126176, at: 4.638, n: 70, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.875, 0.0, 14.25), gyro: (-0.0011, -0.0011, 0.0011), accel: (-0.62, 0.95, 10.05), linaccel: (-0.01, 0.01, 0.31), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.1700451]: Bno055Message(t: 1509133650.1817746, pt: 1509133650.1700451, at: 4.672, n: 71, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -1.0625, 13.375), gyro: (0.0, -0.0011, -0.0011), accel: (-0.62, 0.95, 9.99), linaccel: (-0.01, 0.01, 0.25), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.192686]: Bno055Message(t: 1509133650.199254, pt: 1509133650.192686, at: 4.706, n: 72, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.75, -0.75, 13.75), gyro: (-0.0011, -0.0011, -0.0011), accel: (-0.62, 0.96, -0.01), linaccel: (-0.01, 0.02, 0.19), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.2375677]: Bno055Message(t: 1509133650.2455015, pt: 1509133650.2375677, at: 4.741, n: 73, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.75, -0.75, 13.75), gyro: (-0.0011, 0.0022, 0.0), accel: (-0.62, 0.95, 10.05), linaccel: (-0.01, 0.01, 0.3), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.2706375]: Bno055Message(t: 1509133650.2826185, pt: 1509133650.2706375, at: 4.775, n: 74, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.75, -0.75, 13.75), gyro: (-0.0022, 0.0, 0.0), accel: (-0.61, 0.94, -0.01), linaccel: (-0.02, 0.01, 0.28), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.3037174]: Bno055Message(t: 1509133650.3068871, pt: 1509133650.3037174, at: 4.809, n: 75, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-12.25, -0.0625, -0.0625), gyro: (0.0, -0.0011, -0.0011), accel: (-0.61, 0.95, 9.92), linaccel: (0.0, 0.01, 0.18), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.3367958]: Bno055Message(t: 1509133650.346398, pt: 1509133650.3367958, at: 4.843, n: 76, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-12.25, -0.75, 15.0625), gyro: (0.0011, -0.0011, -0.0022), accel: (-0.63, 0.96, 10.05), linaccel: (-0.02, 0.02, 0.3), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.3700454]: Bno055Message(t: 1509133650.3881867, pt: 1509133650.3700454, at: 4.877, n: 77, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.875, 0.0, 12.5625), gyro: (0.0, 0.0, 0.0022), accel: (-0.62, 0.94, -0.01), linaccel: (-0.01, 0.04, 0.27), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.4036148]: Bno055Message(t: 1509133650.4180398, pt: 1509133650.4036148, at: 4.911, n: 78, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.375, -0.75, 13.375), gyro: (0.0011, 0.0011, 0.0011), accel: (-0.61, 0.94, 9.9), linaccel: (0.0, 0.0, 0.16), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.4375436]: Bno055Message(t: 1509133650.453039, pt: 1509133650.4375436, at: 4.946, n: 79, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.5625, -0.75, 15.0625), gyro: (0.0011, 0.0022, 0.0011), accel: (-0.63, 0.94, -0.01), linaccel: (-0.02, 0.01, 0.3), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.4727104]: Bno055Message(t: 1509133650.47731, pt: 1509133650.4727104, at: 4.979, n: 80, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -0.75, 15.0625), gyro: (0.0, 0.0044, 0.0022), accel: (-0.61, 0.94, 10.02), linaccel: (0.0, 0.0, 0.28), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.5051928]: Bno055Message(t: 1509133650.5129292, pt: 1509133650.5051928, at: 5.013, n: 81, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-12.25, -0.0625, -0.0625), gyro: (0.0, 0.0011, 0.0), accel: (-0.62, 0.96, 9.92), linaccel: (-0.01, 0.03, 0.17), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.5381384]: Bno055Message(t: 1509133650.549156, pt: 1509133650.5381384, at: 5.047, n: 82, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.5625, -0.375, 14.25), gyro: (0.0033, 0.0033, 0.0), accel: (-0.61, 0.95, -0.01), linaccel: (0.0, 0.01, 0.3), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.5714064]: Bno055Message(t: 1509133650.57406, pt: 1509133650.5714064, at: 5.081, n: 83, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -0.375, 14.25), gyro: (0.0, 0.0033, 0.0011), accel: (-0.62, 0.93, 10.03), linaccel: (-0.01, 0.0, 0.28), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.603974]: Bno055Message(t: 1509133650.6149366, pt: 1509133650.603974, at: 5.113, n: 84, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-12.25, -0.0625, -0.0625), gyro: (0.0, 0.0022, 0.0), accel: (-0.6, 0.95, 9.94), linaccel: (0.0, 0.01, 0.19), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.6374629]: Bno055Message(t: 1509133650.64701, pt: 1509133650.6374629, at: 5.147, n: 85, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.75, -0.75, 13.375), gyro: (0.0011, 0.0033, -0.0011), accel: (-0.62, 0.95, -0.01), linaccel: (0.0, 0.02, 0.25), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.669891]: Bno055Message(t: 1509133650.680189, pt: 1509133650.669891, at: 5.181, n: 86, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.75, -0.75, 13.375), gyro: (0.0, -0.0011, -0.0011), accel: (-0.62, 0.95, 9.98), linaccel: (-0.01, 0.02, 0.24), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.704239]: Bno055Message(t: 1509133650.7188826, pt: 1509133650.704239, at: 5.214, n: 87, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.75, 0.25, -0.0625), gyro: (0.0, 0.0022, -0.0011), accel: (-0.63, 0.96, 9.93), linaccel: (-0.02, 0.02, 0.18), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.7372227]: Bno055Message(t: 1509133650.8421853, pt: 1509133650.7372227, at: 5.248, n: 88, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.75, 0.0, 13.75), gyro: (-0.0022, 0.0033, -0.0011), accel: (-0.63, 0.96, -0.01), linaccel: (-0.01, 0.01, 0.31), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.7702243]: Bno055Message(t: 1509133650.8520029, pt: 1509133650.7702243, at: 5.281, n: 89, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.75, 0.0, -0.0625), gyro: (0.0011, -0.0011, -0.0011), accel: (-0.63, 0.98, 9.98), linaccel: (-0.01, 0.04, 0.27), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.8033986]: Bno055Message(t: 1509133650.8753254, pt: 1509133650.8033986, at: 5.314, n: 90, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.375, -0.75, 15.0625), gyro: (0.0, 0.0, 0.0011), accel: (-0.63, 0.94, 9.9), linaccel: (-0.02, 0.0, 0.15), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.8367155]: Bno055Message(t: 1509133650.8987033, pt: 1509133650.8367155, at: 5.348, n: 91, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.1875, 0.0, 14.25), gyro: (0.0011, 0.0011, 0.0), accel: (-0.62, 0.95, -0.01), linaccel: (-0.01, 0.02, 0.32), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.8697326]: Bno055Message(t: 1509133650.9287872, pt: 1509133650.8697326, at: 5.382, n: 92, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.1875, 0.0, 14.25), gyro: (-0.0022, -0.0033, 0.0), accel: (-0.61, 0.95, 10.02), linaccel: (0.0, 0.02, 0.27), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133650.9137273]: Bno055Message(t: 1509133650.95038, pt: 1509133650.9137273, at: 5.414, n: 93, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.1875, 0.0, -0.0625), gyro: (-0.0011, -0.0044, -0.0011), accel: (-0.62, 0.97, 9.92), linaccel: (-0.01, 0.04, 0.17), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.936113]: Bno055Message(t: 1509133650.959332, pt: 1509133650.936113, at: 5.449, n: 94, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.1875, -1.0625, 13.75), gyro: (-0.0011, -0.0011, 0.0011), accel: (-0.6, 0.96, -0.01), linaccel: (0.0, 0.02, 0.25), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133650.971881]: Bno055Message(t: 1509133651.0167482, pt: 1509133650.971881, at: 5.482, n: 95, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.1875, -1.0625, 13.75), gyro: (-0.0011, 0.0, 0.0011), accel: (-0.62, 0.96, 10.0), linaccel: (-0.01, 0.03, 0.26), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.0065382]: Bno055Message(t: 1509133651.0324526, pt: 1509133651.0065382, at: 5.517, n: 96, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.75, 0.0, -0.0625), gyro: (-0.0011, -0.0056, 0.0011), accel: (-0.63, 0.95, -0.01), linaccel: (-0.02, 0.02, 0.17), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.0502467]: Bno055Message(t: 1509133651.0774333, pt: 1509133651.0502467, at: 5.551, n: 97, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.75, -1.0625, 14.5625), gyro: (-0.0011, -0.0011, 0.0011), accel: (-0.62, 0.95, 10.06), linaccel: (-0.01, 0.01, 0.31), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.0832725]: Bno055Message(t: 1509133651.1184466, pt: 1509133651.0832725, at: 5.585, n: 98, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.75, -1.0625, 14.5625), gyro: (-0.0011, -0.0011, -0.0022), accel: (-0.61, 0.99, 10.0), linaccel: (0.0, 0.05, 0.25), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.117344]: Bno055Message(t: 1509133651.1234257, pt: 1509133651.117344, at: 5.62, n: 99, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.375, 0.0, 14.5625), gyro: (0.0, -0.0011, -0.0011), accel: (-0.61, 0.96, -0.01), linaccel: (-0.03, 0.04, 0.23), quat: (0.05, -0.0, -0.0, 1.0))
[log buffer end]
[Actuators @ node.py:66][DEBUG] 2017-10-27 15:47:31,126: logging message buffer (len=16532)
[Actuators @ node.py:64][DEBUG] 2017-10-27 15:47:32,831: [log buffer start]
[DEBUG, 1509133651.1394885]: Bno055Message(t: 1509133651.1512659, pt: 1509133651.1394885, at: 5.653, n: 100, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -1.0625, 14.5625), gyro: (-0.0011, -0.0022, 0.0), accel: (-0.61, 0.96, 10.02), linaccel: (0.0, 0.03, 0.28), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.1833386]: Bno055Message(t: 1509133651.2043352, pt: 1509133651.1833386, at: 5.689, n: 101, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.5625, -1.0625, 14.5625), gyro: (-0.0011, 0.0, 0.0), accel: (-0.63, 0.97, 10.06), linaccel: (-0.02, 0.03, 0.32), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.21211]: Bno055Message(t: 1509133651.2181876, pt: 1509133651.21211, at: 5.723, n: 102, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-12.25, -0.75, 14.5625), gyro: (0.0, 0.0022, 0.0), accel: (-0.63, 0.96, 9.99), linaccel: (-0.02, 0.02, 0.25), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.246343]: Bno055Message(t: 1509133651.2556949, pt: 1509133651.246343, at: 5.756, n: 103, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-12.25, -0.0625, -0.0625), gyro: (0.0, -0.0022, 0.0011), accel: (-0.61, 0.96, 9.98), linaccel: (0.0, 0.02, 0.24), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.2782018]: Bno055Message(t: 1509133651.2805564, pt: 1509133651.2782018, at: 5.79, n: 104, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-12.25, -0.375, 14.5625), gyro: (-0.0011, 0.0011, 0.0), accel: (-0.64, 0.95, -0.01), linaccel: (-0.03, 0.01, 0.24), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.3120093]: Bno055Message(t: 1509133651.332339, pt: 1509133651.3120093, at: 5.823, n: 105, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.1875, -0.375, 14.5625), gyro: (0.0011, -0.0011, -0.0011), accel: (-0.63, 0.95, 9.95), linaccel: (-0.02, 0.01, 0.21), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.3497028]: Bno055Message(t: 1509133651.3571115, pt: 1509133651.3497028, at: 5.857, n: 106, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.5625, -0.375, 15.0625), gyro: (0.0, -0.0011, 0.0), accel: (-0.61, 0.95, 10.08), linaccel: (0.0, 0.01, 0.34), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.3832674]: Bno055Message(t: 1509133651.393233, pt: 1509133651.3832674, at: 5.892, n: 107, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.5625, -0.375, 15.0625), gyro: (0.0, -0.0022, 0.0011), accel: (-0.61, 0.94, -0.01), linaccel: (-0.02, 0.02, 0.31), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.415623]: Bno055Message(t: 1509133651.4213321, pt: 1509133651.415623, at: 5.924, n: 108, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-12.25, -0.0625, -0.0625), gyro: (-0.0011, 0.0011, 0.0011), accel: (-0.62, 0.95, 9.96), linaccel: (-0.01, 0.02, 0.22), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.452176]: Bno055Message(t: 1509133651.4570243, pt: 1509133651.452176, at: 5.959, n: 109, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.375, -1.5, 15.0625), gyro: (0.0011, -0.0033, -0.0011), accel: (-0.64, 0.97, -0.01), linaccel: (-0.03, 0.04, 0.29), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.48445]: Bno055Message(t: 1509133651.493567, pt: 1509133651.48445, at: 5.993, n: 110, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.375, -1.5, 15.0625), gyro: (-0.0022, 0.0, -0.0011), accel: (-0.63, 0.95, 10.02), linaccel: (-0.02, 0.02, 0.34), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.5165863]: Bno055Message(t: 1509133651.5177312, pt: 1509133651.5165863, at: 6.027, n: 111, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-10.0625, -1.0625, 14.5625), gyro: (-0.0011, 0.0044, -0.0011), accel: (-0.63, 0.97, 9.98), linaccel: (-0.02, 0.03, 0.24), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.5589738]: Bno055Message(t: 1509133651.5667958, pt: 1509133651.5589738, at: 6.062, n: 112, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.1875, -0.375, 14.5625), gyro: (0.0, -0.0011, -0.0011), accel: (-0.62, 0.98, -0.01), linaccel: (0.0, 0.04, 0.17), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.5802524]: Bno055Message(t: 1509133651.5902712, pt: 1509133651.5802524, at: 6.095, n: 113, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.1875, -0.375, 14.5625), gyro: (0.0011, -0.0011, -0.0011), accel: (-0.63, 0.95, 10.07), linaccel: (-0.02, 0.02, 0.32), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.6224468]: Bno055Message(t: 1509133651.6252408, pt: 1509133651.6224468, at: 6.128, n: 114, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-10.375, -1.0625, 14.25), gyro: (0.0011, -0.0022, 0.0), accel: (-0.63, 0.93, -0.01), linaccel: (-0.02, 0.0, 0.2), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.654305]: Bno055Message(t: 1509133651.6640365, pt: 1509133651.654305, at: 6.162, n: 115, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-11.875, -0.375, 13.75), gyro: (-0.0011, 0.0011, -0.0011), accel: (-0.62, 0.95, -0.01), linaccel: (-0.01, 0.02, 0.18), quat: (0.05, -0.0, -0.0, 1.0))
[DEBUG, 1509133651.6973968]: Bno055Message(t: 1509133651.7014935, pt: 1509133651.6973968, at: 6.196, n: 116, euler: (-0.09490227807719166, -0.06217735460229799, 6.28209447639709), mag: (-11.875, -0.375, 13.75), gyro: (0.0, 0.0011, 0.0), accel: (-0.63, 0.95, 10.04), linaccel: (-0.02, 0.02, 0.3), quat: (0.05, 0.03, 0.0, 1.0))
[DEBUG, 1509133651.7191617]: Bno055Message(t: 1509133651.7243056, pt: 1509133651.7191617, at: 6.232, n: 117, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (-9.6875, -1.0625, 13.75), gyro: (0.0, 0.0022, 0.0022), accel: (-0.62, 0.96, -0.01), linaccel: (-0.02, 0.03, 0.28), quat: (0.05, -0.0, -0.0, 1.0))
