[PiCamera @ factory.py:85][DEBUG] 2017-10-27 15:49:00,785: Logging to: logs/2017_Oct_27/PiCamera/15_49_00.log
[PiCamera @ picamera.py:49][DEBUG] 2017-10-27 15:49:00,827: PiCamera setup
[PiCamera @ picamera.py:60][INFO] 2017-10-27 15:49:01,094: PiCamera initialized: <picamera.camera.PiCamera object at 0x6fec1ac0>
[PiCamera @ picamera.py:137][INFO] 2017-10-27 15:49:01,095: Warming up camera
[PiCamera @ picamera.py:91][INFO] 2017-10-27 15:49:03,125: Recording video on 'videos/2017_Oct_27/NaborisOrchestrator/15_49_00.mp4.h264'
[PiCamera @ node.py:64][DEBUG] 2017-10-27 15:49:13,284: [log buffer start]
[DEBUG, 1509133758.0902576]: PiCamera image received: ImageMessage(t=1509133758.0902426, n=290)
[DEBUG, 1509133758.1228313]: PiCamera image received: ImageMessage(t=1509133758.1228163, n=291)
[DEBUG, 1509133758.1551287]: PiCamera image received: ImageMessage(t=1509133758.1551135, n=292)
[DEBUG, 1509133758.2209725]: PiCamera image received: ImageMessage(t=1509133758.220958, n=293)
[DEBUG, 1509133758.2874067]: PiCamera image received: ImageMessage(t=1509133758.2873917, n=294)
[DEBUG, 1509133758.3532672]: PiCamera image received: ImageMessage(t=1509133758.3532505, n=295)
[DEBUG, 1509133758.3886633]: PiCamera image received: ImageMessage(t=1509133758.3886487, n=296)
[DEBUG, 1509133758.4580162]: PiCamera image received: ImageMessage(t=1509133758.457998, n=297)
[DEBUG, 1509133758.490278]: PiCamera image received: ImageMessage(t=1509133758.4902632, n=298)
[DEBUG, 1509133758.5261052]: PiCamera image received: ImageMessage(t=1509133758.5260894, n=299)
[DEBUG, 1509133758.5923145]: PiCamera image received: ImageMessage(t=1509133758.5923, n=300)
[DEBUG, 1509133758.62646]: PiCamera image received: ImageMessage(t=1509133758.6264458, n=301)
[DEBUG, 1509133758.6587007]: PiCamera image received: ImageMessage(t=1509133758.6586862, n=302)
[DEBUG, 1509133758.6919885]: PiCamera image received: ImageMessage(t=1509133758.6919723, n=303)
[DEBUG, 1509133758.7699907]: PiCamera image received: ImageMessage(t=1509133758.7699714, n=304)
[DEBUG, 1509133758.8031096]: PiCamera image received: ImageMessage(t=1509133758.803095, n=305)
[DEBUG, 1509133758.8743913]: PiCamera image received: ImageMessage(t=1509133758.8743138, n=306)
[DEBUG, 1509133758.9122]: PiCamera image received: ImageMessage(t=1509133758.9121852, n=307)
[DEBUG, 1509133758.9767303]: PiCamera image received: ImageMessage(t=1509133758.9767148, n=308)
[DEBUG, 1509133759.0517893]: PiCamera image received: ImageMessage(t=1509133759.0517755, n=309)
[DEBUG, 1509133759.084693]: PiCamera image received: ImageMessage(t=1509133759.084678, n=310)
[DEBUG, 1509133759.117321]: PiCamera image received: ImageMessage(t=1509133759.117306, n=311)
[DEBUG, 1509133759.1501997]: PiCamera image received: ImageMessage(t=1509133759.150184, n=312)
[DEBUG, 1509133759.2158601]: PiCamera image received: ImageMessage(t=1509133759.2158453, n=313)
[DEBUG, 1509133759.2485259]: PiCamera image received: ImageMessage(t=1509133759.24851, n=314)
[DEBUG, 1509133759.2807798]: PiCamera image received: ImageMessage(t=1509133759.2807648, n=315)
[DEBUG, 1509133759.3453474]: PiCamera image received: ImageMessage(t=1509133759.3453317, n=316)
[DEBUG, 1509133759.3784328]: PiCamera image received: ImageMessage(t=1509133759.3784177, n=317)
[DEBUG, 1509133759.4147859]: PiCamera image received: ImageMessage(t=1509133759.4147701, n=318)
[DEBUG, 1509133759.4494376]: PiCamera image received: ImageMessage(t=1509133759.449423, n=319)
[DEBUG, 1509133759.5155811]: PiCamera image received: ImageMessage(t=1509133759.5155652, n=320)
[DEBUG, 1509133759.548358]: PiCamera image received: ImageMessage(t=1509133759.5483432, n=321)
[DEBUG, 1509133759.5813282]: PiCamera image received: ImageMessage(t=1509133759.5813138, n=322)
[DEBUG, 1509133759.646783]: PiCamera image received: ImageMessage(t=1509133759.6467683, n=323)
[DEBUG, 1509133759.6792479]: PiCamera image received: ImageMessage(t=1509133759.6792333, n=324)
[DEBUG, 1509133759.712062]: PiCamera image received: ImageMessage(t=1509133759.7120466, n=325)
[DEBUG, 1509133759.7827923]: PiCamera image received: ImageMessage(t=1509133759.782775, n=326)
[DEBUG, 1509133759.8183317]: PiCamera image received: ImageMessage(t=1509133759.8183162, n=327)
[DEBUG, 1509133759.8632185]: PiCamera image received: ImageMessage(t=1509133759.863203, n=328)
[DEBUG, 1509133759.896874]: PiCamera image received: ImageMessage(t=1509133759.8968587, n=329)
[DEBUG, 1509133759.9628956]: PiCamera image received: ImageMessage(t=1509133759.9628792, n=330)
[DEBUG, 1509133759.9962418]: PiCamera image received: ImageMessage(t=1509133759.9962258, n=331)
[DEBUG, 1509133760.030088]: PiCamera image received: ImageMessage(t=1509133760.0300696, n=332)
[DEBUG, 1509133760.0954044]: PiCamera image received: ImageMessage(t=1509133760.0953891, n=333)
[DEBUG, 1509133760.160174]: PiCamera image received: ImageMessage(t=1509133760.1601589, n=334)
[DEBUG, 1509133760.1925719]: PiCamera image received: ImageMessage(t=1509133760.1925566, n=335)
[DEBUG, 1509133760.2655983]: PiCamera image received: ImageMessage(t=1509133760.265582, n=336)
[DEBUG, 1509133760.2989967]: PiCamera image received: ImageMessage(t=1509133760.2989807, n=337)
[DEBUG, 1509133760.3659923]: PiCamera image received: ImageMessage(t=1509133760.3659773, n=338)
[DEBUG, 1509133760.4317605]: PiCamera image received: ImageMessage(t=1509133760.4317448, n=339)
[DEBUG, 1509133760.4647734]: PiCamera image received: ImageMessage(t=1509133760.464758, n=340)
[DEBUG, 1509133760.546392]: PiCamera image received: ImageMessage(t=1509133760.5463762, n=341)
[DEBUG, 1509133760.6110125]: PiCamera image received: ImageMessage(t=1509133760.6109972, n=342)
[DEBUG, 1509133760.643542]: PiCamera image received: ImageMessage(t=1509133760.6435275, n=343)
[DEBUG, 1509133760.6759446]: PiCamera image received: ImageMessage(t=1509133760.67593, n=344)
[DEBUG, 1509133760.708205]: PiCamera image received: ImageMessage(t=1509133760.7081907, n=345)
[DEBUG, 1509133760.741221]: PiCamera image received: ImageMessage(t=1509133760.741206, n=346)
[DEBUG, 1509133760.7744114]: PiCamera image received: ImageMessage(t=1509133760.7743967, n=347)
[log buffer end]
[PiCamera @ node.py:66][DEBUG] 2017-10-27 15:49:20,816: logging message buffer (len=14923)
[PiCamera @ node.py:87][INFO] 2017-10-27 15:49:20,817: Node took 20.03147864341736s to run
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,914: AVC-H264 import - frame size 640 x 480 at 25.000 FPS
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,919: Importing AVC-H264: |                    | (01/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,921: Importing AVC-H264: |                    | (02/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,924: Importing AVC-H264: |                    | (03/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,927: Importing AVC-H264: |                    | (04/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,929: Importing AVC-H264: |=                   | (05/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,931: Importing AVC-H264: |=                   | (06/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,933: Importing AVC-H264: |=                   | (07/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,936: Importing AVC-H264: |=                   | (08/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,938: Importing AVC-H264: |=                   | (09/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,940: Importing AVC-H264: |==                  | (10/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,943: Importing AVC-H264: |==                  | (11/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,947: Importing AVC-H264: |==                  | (12/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,949: Importing AVC-H264: |==                  | (13/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,951: Importing AVC-H264: |==                  | (14/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,953: Importing AVC-H264: |===                 | (15/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,956: Importing AVC-H264: |===                 | (16/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,959: Importing AVC-H264: |===                 | (17/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,961: Importing AVC-H264: |===                 | (18/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,963: Importing AVC-H264: |===                 | (19/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,964: Importing AVC-H264: |====                | (20/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,966: Importing AVC-H264: |====                | (21/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,969: Importing AVC-H264: |====                | (22/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,973: Importing AVC-H264: |====                | (23/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,975: Importing AVC-H264: |====                | (24/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,985: Importing AVC-H264: |=====               | (25/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,986: Importing AVC-H264: |=====               | (26/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,988: Importing AVC-H264: |=====               | (27/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,989: Importing AVC-H264: |=====               | (28/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,991: Importing AVC-H264: |=====               | (29/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,993: Importing AVC-H264: |======              | (30/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,994: Importing AVC-H264: |======              | (31/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,995: Importing AVC-H264: |======              | (32/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,995: Importing AVC-H264: |======              | (33/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,996: Importing AVC-H264: |======              | (34/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,997: Importing AVC-H264: |=======             | (35/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:20,998: Importing AVC-H264: |=======             | (36/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,001: Importing AVC-H264: |=======             | (37/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,002: Importing AVC-H264: |=======             | (38/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,004: Importing AVC-H264: |=======             | (39/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,005: Importing AVC-H264: |========            | (40/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,007: Importing AVC-H264: |========            | (41/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,009: Importing AVC-H264: |========            | (42/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,013: Importing AVC-H264: |========            | (43/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,014: Importing AVC-H264: |========            | (44/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,015: Importing AVC-H264: |=========           | (45/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,017: Importing AVC-H264: |=========           | (46/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,018: Importing AVC-H264: |=========           | (47/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,020: Importing AVC-H264: |=========           | (48/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,022: Importing AVC-H264: |=========           | (49/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,024: Importing AVC-H264: |==========          | (50/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,026: Importing AVC-H264: |==========          | (51/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,028: Importing AVC-H264: |==========          | (52/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,029: Importing AVC-H264: |==========          | (53/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,031: Importing AVC-H264: |==========          | (54/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,034: Importing AVC-H264: |===========         | (55/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,035: Importing AVC-H264: |===========         | (56/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,038: Importing AVC-H264: |===========         | (57/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,039: Importing AVC-H264: |===========         | (58/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,041: Importing AVC-H264: |===========         | (59/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,044: Importing AVC-H264: |============        | (60/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,047: Importing AVC-H264: |============        | (61/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,049: Importing AVC-H264: |============        | (62/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,051: Importing AVC-H264: |============        | (63/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,053: Importing AVC-H264: |============        | (64/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,056: Importing AVC-H264: |=============       | (65/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,058: Importing AVC-H264: |=============       | (66/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,060: Importing AVC-H264: |=============       | (67/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,061: Importing AVC-H264: |=============       | (68/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,063: Importing AVC-H264: |=============       | (69/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,067: Importing AVC-H264: |==============      | (70/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,075: Importing AVC-H264: |==============      | (71/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,076: Importing AVC-H264: |==============      | (72/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,077: Importing AVC-H264: |==============      | (73/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,078: Importing AVC-H264: |==============      | (74/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,080: Importing AVC-H264: |===============     | (75/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,081: Importing AVC-H264: |===============     | (76/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,083: Importing AVC-H264: |===============     | (77/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,086: Importing AVC-H264: |===============     | (78/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,087: Importing AVC-H264: |===============     | (79/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,088: Importing AVC-H264: |================    | (80/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,089: Importing AVC-H264: |================    | (81/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,091: Importing AVC-H264: |================    | (82/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,092: Importing AVC-H264: |================    | (83/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,094: Importing AVC-H264: |================    | (84/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,096: Importing AVC-H264: |=================   | (85/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,098: Importing AVC-H264: |=================   | (86/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,101: Importing AVC-H264: |=================   | (87/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,102: Importing AVC-H264: |=================   | (88/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,104: Importing AVC-H264: |=================   | (89/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,105: Importing AVC-H264: |==================  | (90/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,107: Importing AVC-H264: |==================  | (91/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,109: Importing AVC-H264: |==================  | (92/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,111: Importing AVC-H264: |==================  | (93/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,113: Importing AVC-H264: |==================  | (94/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,115: Importing AVC-H264: |=================== | (95/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,117: Importing AVC-H264: |=================== | (96/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,121: Importing AVC-H264: |=================== | (97/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,124: Importing AVC-H264: |=================== | (98/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,126: Importing AVC-H264: |=================== | (99/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,127: 
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,128: AVC Import results: 565 samples - Slices: 10 I 555 P 0 B - 0 SEI - 10 IDR
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,129: Saving to videos/2017_Oct_27/NaborisOrchestrator/15_49_00.mp4: 0.500 secs Interleaving
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,131: ISO File Writing: |                    | (01/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,132: ISO File Writing: |                    | (02/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,133: ISO File Writing: |                    | (03/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,133: ISO File Writing: |                    | (04/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,134: ISO File Writing: |=                   | (05/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,135: ISO File Writing: |=                   | (06/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,135: ISO File Writing: |=                   | (07/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,137: ISO File Writing: |=                   | (08/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,138: ISO File Writing: |=                   | (09/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,138: ISO File Writing: |==                  | (10/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,139: ISO File Writing: |==                  | (11/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,140: ISO File Writing: |==                  | (12/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,141: ISO File Writing: |==                  | (13/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,142: ISO File Writing: |==                  | (14/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,143: ISO File Writing: |===                 | (15/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,144: ISO File Writing: |===                 | (16/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,145: ISO File Writing: |===                 | (17/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,145: ISO File Writing: |===                 | (18/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,146: ISO File Writing: |===                 | (19/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,147: ISO File Writing: |====                | (20/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,147: ISO File Writing: |====                | (21/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,148: ISO File Writing: |====                | (22/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,148: ISO File Writing: |====                | (23/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,149: ISO File Writing: |====                | (24/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,150: ISO File Writing: |=====               | (25/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,150: ISO File Writing: |=====               | (26/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,151: ISO File Writing: |=====               | (27/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,152: ISO File Writing: |=====               | (28/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,153: ISO File Writing: |=====               | (29/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,154: ISO File Writing: |======              | (30/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,155: ISO File Writing: |======              | (31/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,156: ISO File Writing: |======              | (32/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,157: ISO File Writing: |======              | (33/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,157: ISO File Writing: |======              | (34/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,161: ISO File Writing: |=======             | (35/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,162: ISO File Writing: |=======             | (36/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,171: ISO File Writing: |=======             | (37/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,172: ISO File Writing: |=======             | (38/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,181: ISO File Writing: |=======             | (39/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,183: ISO File Writing: |========            | (40/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,184: ISO File Writing: |========            | (41/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,184: ISO File Writing: |========            | (42/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,185: ISO File Writing: |========            | (43/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,185: ISO File Writing: |========            | (44/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,186: ISO File Writing: |=========           | (45/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,187: ISO File Writing: |=========           | (46/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,187: ISO File Writing: |=========           | (47/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,188: ISO File Writing: |=========           | (48/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,189: ISO File Writing: |=========           | (49/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,189: ISO File Writing: |==========          | (50/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,190: ISO File Writing: |==========          | (51/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,190: ISO File Writing: |==========          | (52/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,191: ISO File Writing: |==========          | (53/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,191: ISO File Writing: |==========          | (54/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,192: ISO File Writing: |===========         | (55/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,193: ISO File Writing: |===========         | (56/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,194: ISO File Writing: |===========         | (57/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,194: ISO File Writing: |===========         | (58/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,198: ISO File Writing: |===========         | (59/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,207: ISO File Writing: |============        | (60/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,208: ISO File Writing: |============        | (61/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,209: ISO File Writing: |============        | (62/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,210: ISO File Writing: |============        | (63/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,211: ISO File Writing: |============        | (64/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,211: ISO File Writing: |=============       | (65/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,212: ISO File Writing: |=============       | (66/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,213: ISO File Writing: |=============       | (67/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,214: ISO File Writing: |=============       | (68/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,216: ISO File Writing: |=============       | (69/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,217: ISO File Writing: |==============      | (70/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,218: ISO File Writing: |==============      | (71/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,218: ISO File Writing: |==============      | (72/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,219: ISO File Writing: |==============      | (73/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,219: ISO File Writing: |==============      | (74/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,220: ISO File Writing: |===============     | (75/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,221: ISO File Writing: |===============     | (76/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,222: ISO File Writing: |===============     | (77/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,223: ISO File Writing: |===============     | (78/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,224: ISO File Writing: |===============     | (79/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,224: ISO File Writing: |================    | (80/100)
[PiCamera @ picamera.py:185][DEBUG] 2017-10-27 15:49:21,225: ISO File Writing: |================    | (81/100)
